team,season,game_index,date,home_away,versus,goals,goals_against,win_loss,overtime,cum_wins,cum_losses,cum_overtime_losses,streak,shots,penalty_in_minutes_against,power_play_goals,power_play_opportunities,short_handed_goals,shots_against,penalty_in_minutes_in_favor,power_play_goals_against,power_play_opportunities_against,short_handed_goals_against,attendance,game_length
NYR,2016.0,1,2015-10-07,A,CHI,3,2,W,NA,1,0,0,W 1,27,4,0,0,0,34,2,0,1,0,22104.0,148.0
NYR,2016.0,2,2015-10-09,A,CBJ,4,2,W,NA,2,0,0,W 2,25,12,0,2,0,33,6,1,5,0,19027.0,151.0
NYR,2016.0,3,2015-10-10,H,CBJ,5,2,W,NA,3,0,0,W 3,29,12,1,2,0,39,6,1,5,0,18006.0,153.0
NYR,2016.0,4,2015-10-13,H,WPG,1,4,L,NA,3,1,0,L 1,41,12,0,5,0,29,12,2,5,1,18006.0,143.0
NYR,2016.0,5,2015-10-15,A,MTL,0,3,L,NA,3,2,0,L 2,25,12,0,5,0,32,12,0,5,0,21288.0,157.0
NYR,2016.0,6,2015-10-18,H,NJD,1,2,L,OT,3,2,1,L 3,27,11,0,2,0,24,9,0,3,0,18006.0,143.0
NYR,2016.0,7,2015-10-19,H,SJS,4,0,W,NA,4,2,1,W 1,28,4,1,1,0,22,2,0,2,0,18006.0,139.0
NYR,2016.0,8,2015-10-22,H,ARI,4,1,W,NA,5,2,1,W 2,27,6,1,3,0,35,6,0,3,0,18006.0,158.0
NYR,2016.0,9,2015-10-24,A,PHI,2,3,L,SO,5,2,2,L 1,39,4,1,3,0,48,6,0,2,0,19805.0,172.0
NYR,2016.0,10,2015-10-25,H,CGY,4,1,W,NA,6,2,2,W 1,26,6,0,2,0,23,6,0,2,0,18006.0,138.0
NYR,2016.0,11,2015-10-30,H,TOR,3,1,W,NA,7,2,2,W 2,26,0,0,3,0,25,6,0,0,0,18006.0,150.0
NYR,2016.0,12,2015-11-03,H,WSH,5,2,W,NA,8,2,2,W 3,22,4,0,1,0,34,2,0,2,0,18006.0,146.0
NYR,2016.0,13,2015-11-06,A,COL,2,1,W,NA,9,2,2,W 4,33,12,1,2,0,30,6,1,5,0,17818.0,143.0
NYR,2016.0,14,2015-11-07,A,ARI,4,1,W,NA,10,2,2,W 5,30,8,1,4,0,40,8,1,4,0,13029.0,151.0
NYR,2016.0,15,2015-11-10,H,CAR,3,0,W,NA,11,2,2,W 6,23,12,0,2,0,33,4,0,6,0,18006.0,147.0
NYR,2016.0,16,2015-11-12,H,STL,6,3,W,NA,12,2,2,W 7,22,8,1,2,0,34,6,1,3,0,18006.0,146.0
NYR,2016.0,17,2015-11-14,A,OTT,2,1,W,SO,13,2,2,W 8,34,23,1,2,0,23,11,1,3,0,19310.0,153.0
NYR,2016.0,18,2015-11-15,H,TOR,4,3,W,NA,14,2,2,W 9,30,6,0,2,0,26,2,0,3,0,18006.0,158.0
NYR,2016.0,19,2015-11-19,A,TBL,1,2,L,NA,14,3,2,L 1,21,10,0,2,0,28,10,0,2,1,19092.0,153.0
NYR,2016.0,20,2015-11-21,A,FLA,5,4,W,OT,15,3,2,W 1,31,14,1,2,0,43,4,2,6,0,17866.0,168.0
NYR,2016.0,21,2015-11-23,H,NSH,3,0,W,NA,16,3,2,W 2,19,12,1,4,0,31,20,0,5,0,18006.0,149.0
NYR,2016.0,22,2015-11-25,H,MTL,1,5,L,NA,16,4,2,L 1,34,8,1,5,0,25,10,1,4,0,18006.0,148.0
NYR,2016.0,23,2015-11-27,A,BOS,3,4,L,NA,16,5,2,L 2,27,21,1,3,0,34,9,2,3,0,17565.0,153.0
NYR,2016.0,24,2015-11-28,H,PHI,0,3,L,NA,16,6,2,L 3,24,9,0,2,0,34,19,0,2,0,18006.0,139.0
NYR,2016.0,25,2015-11-30,H,CAR,4,3,W,NA,17,6,2,W 1,22,8,2,4,0,36,10,0,3,0,18006.0,146.0
NYR,2016.0,26,2015-12-02,A,NYI,1,2,L,SO,17,6,3,L 1,34,6,0,3,0,37,6,1,2,0,15795.0,158.0
NYR,2016.0,27,2015-12-03,H,COL,1,2,L,NA,17,7,3,L 2,25,5,0,1,0,18,7,0,0,0,18006.0,139.0
NYR,2016.0,28,2015-12-06,H,OTT,4,1,W,NA,18,7,3,W 1,31,4,2,2,0,24,2,0,2,0,18006.0,150.0
NYR,2016.0,29,2015-12-09,A,VAN,1,2,L,NA,18,8,3,L 1,33,12,0,5,0,25,10,1,6,0,18195.0,148.0
NYR,2016.0,30,2015-12-11,A,EDM,5,7,L,NA,18,9,3,L 2,34,6,1,2,0,37,4,1,3,0,16839.0,159.0
NYR,2016.0,31,2015-12-12,A,CGY,4,5,L,OT,18,9,4,L 3,29,6,1,5,0,27,10,0,3,0,19289.0,152.0
NYR,2016.0,32,2015-12-15,H,EDM,4,2,W,NA,19,9,4,W 1,21,12,1,5,0,20,8,1,6,0,18006.0,141.0
NYR,2016.0,33,2015-12-17,A,MIN,2,5,L,NA,19,10,4,L 1,23,8,0,2,0,35,6,2,3,0,19090.0,147.0
NYR,2016.0,34,2015-12-18,A,WPG,2,5,L,NA,19,11,4,L 2,28,8,1,2,0,36,6,0,3,0,15294.0,145.0
NYR,2016.0,35,2015-12-20,H,WSH,3,7,L,NA,19,12,4,L 3,36,10,1,5,0,30,14,2,3,1,18006.0,151.0
NYR,2016.0,36,2015-12-22,H,ANA,3,2,W,OT,20,12,4,W 1,22,18,1,5,0,19,20,0,4,0,18006.0,158.0
NYR,2016.0,37,2015-12-28,A,NSH,3,5,L,NA,20,13,4,L 1,29,4,0,1,0,35,2,2,2,0,17317.0,153.0
NYR,2016.0,38,2015-12-30,A,TBL,5,2,W,NA,21,13,4,W 1,26,10,0,3,0,22,4,2,5,0,19092.0,151.0
NYR,2016.0,39,2016-01-02,A,FLA,0,3,L,NA,21,14,4,L 1,40,15,0,5,0,20,17,1,4,0,20289.0,145.0
NYR,2016.0,40,2016-01-05,H,DAL,6,2,W,NA,22,14,4,W 1,29,6,0,3,1,23,6,0,3,0,18006.0,144.0
NYR,2016.0,41,2016-01-09,H,WSH,3,4,L,OT,22,14,5,L 1,26,6,0,3,0,31,6,1,3,0,18006.0,155.0
NYR,2016.0,42,2016-01-11,H,BOS,2,1,W,NA,23,14,5,W 1,30,2,0,0,0,33,0,0,1,0,18006.0,141.0
NYR,2016.0,43,2016-01-14,A,NYI,1,3,L,NA,23,15,5,L 1,35,8,0,3,0,32,8,1,2,0,15795.0,142.0
NYR,2016.0,44,2016-01-16,A,PHI,3,2,W,SO,24,15,5,W 1,31,8,1,4,0,36,10,1,3,0,19843.0,156.0
NYR,2016.0,45,2016-01-17,A,WSH,2,5,L,NA,24,16,5,L 1,33,8,0,4,0,24,8,2,4,0,18506.0,159.0
NYR,2016.0,46,2016-01-19,H,VAN,3,2,W,OT,25,16,5,W 1,49,2,0,1,0,20,2,0,1,0,18006.0,151.0
NYR,2016.0,47,2016-01-22,A,CAR,4,1,W,NA,26,16,5,W 2,32,2,0,1,0,31,2,0,1,0,14102.0,140.0
NYR,2016.0,48,2016-01-24,A,OTT,0,3,L,NA,26,17,5,L 1,35,4,0,3,0,33,6,0,2,1,18940.0,140.0
NYR,2016.0,49,2016-01-25,H,BUF,6,3,W,NA,27,17,5,W 1,33,2,1,4,0,26,8,0,1,0,18006.0,150.0
NYR,2016.0,50,2016-02-02,A,NJD,2,3,L,NA,27,18,5,L 1,33,4,0,4,0,25,8,2,2,0,16514.0,149.0
NYR,2016.0,51,2016-02-04,H,MIN,4,2,W,NA,28,18,5,W 1,30,6,0,3,0,18,6,1,3,0,18006.0,145.0
NYR,2016.0,52,2016-02-06,A,PHI,3,2,W,SO,29,18,5,W 2,28,19,0,2,0,28,29,1,4,0,19819.0,155.0
NYR,2016.0,53,2016-02-08,H,NJD,2,1,W,NA,30,18,5,W 3,37,10,0,5,0,28,10,0,0,1,18006.0,149.0
NYR,2016.0,54,2016-02-10,A,PIT,3,0,W,NA,31,18,5,W 4,22,4,0,1,0,34,2,0,2,0,18539.0,141.0
NYR,2016.0,55,2016-02-12,H,LAK,4,5,L,OT,31,18,6,L 1,28,4,1,1,0,34,2,1,2,0,NA,154.0
NYR,2016.0,56,2016-02-14,H,PHI,3,1,W,NA,32,18,6,W 1,30,22,1,4,0,22,22,1,5,0,18006.0,156.0
NYR,2016.0,57,2016-02-17,H,CHI,3,5,L,NA,32,19,6,L 1,34,8,2,2,0,20,4,3,4,0,18006.0,147.0
NYR,2016.0,58,2016-02-18,A,TOR,4,2,W,NA,33,19,6,W 1,20,14,1,3,0,37,16,0,5,0,18952.0,156.0
NYR,2016.0,59,2016-02-21,H,DET,1,0,W,OT,34,19,6,W 2,30,10,0,4,0,22,10,0,4,0,18006.0,156.0
NYR,2016.0,60,2016-02-23,A,NJD,2,5,L,NA,34,20,6,L 1,19,23,0,0,0,36,9,1,3,0,16514.0,152.0
NYR,2016.0,61,2016-02-25,A,STL,2,1,W,NA,35,20,6,W 1,23,6,0,2,0,36,4,1,3,0,17524.0,142.0
NYR,2016.0,62,2016-02-27,A,DAL,3,2,W,NA,36,20,6,W 2,29,2,1,3,0,38,6,0,0,0,18532.0,157.0
NYR,2016.0,63,2016-02-29,H,CBJ,2,1,W,NA,37,20,6,W 3,23,7,0,1,1,27,7,0,1,0,18006.0,146.0
NYR,2016.0,64,2016-03-03,A,PIT,1,4,L,NA,37,21,6,L 1,28,6,0,2,0,26,4,1,3,0,18492.0,142.0
NYR,2016.0,65,2016-03-04,A,WSH,3,2,W,NA,38,21,6,W 1,23,6,1,2,0,34,6,1,2,0,18506.0,157.0
NYR,2016.0,66,2016-03-06,H,NYI,4,6,L,NA,38,22,6,L 1,26,6,1,3,0,32,6,1,3,0,18006.0,148.0
NYR,2016.0,67,2016-03-08,A,BUF,4,2,W,NA,39,22,6,W 1,26,4,1,2,0,36,14,0,2,0,18651.0,147.0
NYR,2016.0,68,2016-03-12,A,DET,2,3,L,OT,39,22,7,L 1,25,10,1,3,0,43,8,1,4,0,20027.0,157.0
NYR,2016.0,69,2016-03-13,H,PIT,3,5,L,NA,39,23,7,L 2,27,13,1,4,0,33,15,1,3,0,18006.0,145.0
NYR,2016.0,70,2016-03-16,A,ANA,2,1,W,NA,40,23,7,W 1,23,0,0,3,0,23,6,0,0,0,15400.0,149.0
NYR,2016.0,71,2016-03-17,A,LAK,3,4,L,OT,40,23,8,L 1,26,6,0,1,0,37,4,0,2,0,18230.0,156.0
NYR,2016.0,72,2016-03-19,A,SJS,1,4,L,NA,40,24,8,L 2,26,6,0,2,0,52,6,1,3,0,16888.0,150.0
NYR,2016.0,73,2016-03-21,H,FLA,4,2,W,NA,41,24,8,W 1,32,6,1,2,0,27,8,1,1,0,18006.0,156.0
NYR,2016.0,74,2016-03-23,H,BOS,5,2,W,NA,42,24,8,W 2,24,9,2,6,0,41,17,0,2,0,18006.0,161.0
NYR,2016.0,75,2016-03-26,A,MTL,5,2,W,NA,43,24,8,W 3,23,14,2,3,0,26,8,0,6,0,21288.0,142.0
NYR,2016.0,76,2016-03-27,H,PIT,2,3,L,OT,43,24,9,L 1,27,4,0,2,0,32,4,0,2,0,18006.0,162.0
NYR,2016.0,77,2016-03-31,A,CAR,3,4,L,NA,43,25,9,L 2,27,4,1,3,0,28,4,1,2,0,16336.0,151.0
NYR,2016.0,78,2016-04-02,H,BUF,3,4,L,NA,43,26,9,L 3,36,4,0,3,0,24,6,0,2,0,18006.0,151.0
NYR,2016.0,79,2016-04-04,A,CBJ,4,2,W,NA,44,26,9,W 1,30,8,0,1,1,29,2,0,4,0,15951.0,149.0
NYR,2016.0,80,2016-04-05,H,TBL,3,2,W,NA,45,26,9,W 2,28,27,1,6,0,41,27,1,6,0,18006.0,150.0
NYR,2016.0,81,2016-04-07,H,NYI,1,4,L,NA,45,27,9,L 1,37,8,0,4,0,23,10,1,3,0,18006.0,140.0
NYR,2016.0,82,2016-04-09,H,DET,3,2,W,NA,46,27,9,W 1,20,8,0,2,0,33,4,1,4,0,18006.0,151.0
OTT,2016.0,1,2015-10-08,A,BUF,3,1,W,NA,1,0,0,W 1,22,6,0,0,0,27,0,1,3,0,19070.0,157.0
OTT,2016.0,2,2015-10-10,A,TOR,5,4,W,SO,2,0,0,W 2,33,10,3,6,0,41,14,1,4,0,19187.0,173.0
OTT,2016.0,3,2015-10-11,H,MTL,1,3,L,NA,2,1,0,L 1,21,18,0,4,1,34,12,0,7,0,19177.0,160.0
OTT,2016.0,4,2015-10-14,A,CBJ,7,3,W,NA,3,1,0,W 1,27,15,1,3,0,41,11,1,4,0,13803.0,151.0
OTT,2016.0,5,2015-10-15,A,PIT,0,2,L,NA,3,2,0,L 1,22,11,0,3,0,36,11,0,3,0,18486.0,149.0
OTT,2016.0,6,2015-10-17,H,NSH,3,4,L,SO,3,2,1,L 2,41,28,0,2,0,25,18,2,6,0,16895.0,170.0
OTT,2016.0,7,2015-10-22,H,NJD,4,5,L,SO,3,2,2,L 3,39,15,1,5,1,32,28,2,4,0,16578.0,161.0
OTT,2016.0,8,2015-10-24,H,ARI,1,4,L,NA,3,3,2,L 4,36,4,0,3,0,26,6,0,2,0,17270.0,149.0
OTT,2016.0,9,2015-10-28,H,CGY,5,4,W,SO,4,3,2,W 1,23,8,0,4,0,38,8,1,4,0,16923.0,173.0
OTT,2016.0,10,2015-10-30,A,DET,3,1,W,NA,5,3,2,W 2,35,10,0,4,0,30,8,1,5,0,20027.0,156.0
OTT,2016.0,11,2015-10-31,H,DET,3,5,L,NA,5,4,2,L 1,36,30,0,3,0,28,20,2,3,0,16964.0,160.0
OTT,2016.0,12,2015-11-03,A,MTL,2,1,W,OT,6,4,2,W 1,27,6,0,1,1,37,2,1,3,0,21288.0,152.0
OTT,2016.0,13,2015-11-05,H,WPG,3,2,W,SO,7,4,2,W 2,31,4,0,3,0,40,6,0,2,0,17195.0,163.0
OTT,2016.0,14,2015-11-07,A,CAR,2,3,L,OT,7,4,3,L 1,21,6,1,2,0,46,4,1,3,0,10005.0,153.0
OTT,2016.0,15,2015-11-10,A,NSH,5,7,L,NA,7,5,3,L 2,26,6,2,3,1,38,6,1,3,0,16963.0,161.0
OTT,2016.0,16,2015-11-12,H,VAN,3,2,W,NA,8,5,3,W 1,25,6,2,4,0,35,8,1,3,0,19229.0,143.0
OTT,2016.0,17,2015-11-14,H,NYR,1,2,L,SO,8,5,4,L 1,23,11,1,3,0,34,23,1,2,0,19310.0,153.0
OTT,2016.0,18,2015-11-16,H,DET,3,4,L,OT,8,5,5,L 2,25,4,1,2,0,37,4,0,2,0,16718.0,156.0
OTT,2016.0,19,2015-11-19,H,CBJ,3,0,W,NA,9,5,5,W 1,29,17,1,5,0,25,32,0,3,0,16925.0,157.0
OTT,2016.0,20,2015-11-21,H,PHI,4,0,W,NA,10,5,5,W 2,31,35,0,3,0,36,33,0,4,0,18578.0,149.0
OTT,2016.0,21,2015-11-24,A,DAL,7,4,W,NA,11,5,5,W 3,20,4,1,3,1,37,6,0,2,1,18532.0,151.0
OTT,2016.0,22,2015-11-25,A,COL,5,3,W,NA,12,5,5,W 4,29,27,0,1,1,43,7,1,6,0,16570.0,150.0
OTT,2016.0,23,2015-11-28,A,ARI,3,4,L,NA,12,6,5,L 1,38,4,1,3,0,19,6,0,2,0,12727.0,154.0
OTT,2016.0,24,2015-12-01,H,PHI,2,4,L,NA,12,7,5,L 2,25,8,0,2,0,33,4,0,4,0,17010.0,154.0
OTT,2016.0,25,2015-12-03,H,CHI,4,3,W,OT,13,7,5,W 1,27,8,2,4,0,38,6,1,3,0,17171.0,161.0
OTT,2016.0,26,2015-12-05,H,NYI,3,2,W,OT,14,7,5,W 2,29,2,0,3,0,31,6,1,1,0,17281.0,157.0
OTT,2016.0,27,2015-12-06,A,NYR,1,4,L,NA,14,8,5,L 1,24,2,0,2,0,31,4,2,2,0,18006.0,150.0
OTT,2016.0,28,2015-12-08,A,FLA,4,2,W,NA,15,8,5,W 1,23,8,2,5,1,27,20,0,4,0,11571.0,141.0
OTT,2016.0,29,2015-12-10,A,TBL,1,4,L,NA,15,9,5,L 1,31,8,0,3,0,30,8,1,3,0,19092.0,152.0
OTT,2016.0,30,2015-12-12,A,MTL,1,3,L,NA,15,10,5,L 2,26,8,0,2,0,42,4,0,4,0,21288.0,156.0
OTT,2016.0,31,2015-12-14,H,LAK,5,3,W,NA,16,10,5,W 1,21,6,0,4,0,36,6,1,3,0,17829.0,152.0
OTT,2016.0,32,2015-12-16,A,WSH,1,2,L,NA,16,11,5,L 1,27,6,1,3,0,25,14,0,2,0,18506.0,147.0
OTT,2016.0,33,2015-12-18,H,SJS,4,2,W,NA,17,11,5,W 1,35,8,0,3,0,33,6,1,4,0,17990.0,154.0
OTT,2016.0,34,2015-12-20,A,TBL,2,5,L,NA,17,12,5,L 1,25,22,0,5,1,35,27,2,3,0,19092.0,152.0
OTT,2016.0,35,2015-12-22,A,FLA,1,2,L,SO,17,12,6,L 2,16,10,1,2,0,40,2,0,5,0,14538.0,161.0
OTT,2016.0,36,2015-12-27,H,BOS,3,1,W,NA,18,12,6,W 1,22,9,1,2,0,39,19,0,2,0,20061.0,145.0
OTT,2016.0,37,2015-12-29,A,BOS,3,7,L,NA,18,13,6,L 1,32,58,0,4,0,37,52,4,7,0,17565.0,167.0
OTT,2016.0,38,2015-12-30,H,NJD,0,3,L,NA,18,14,6,L 2,36,13,0,4,0,21,13,1,4,1,19825.0,135.0
OTT,2016.0,39,2016-01-03,A,CHI,0,3,L,NA,18,15,6,L 3,26,2,0,2,0,30,4,0,1,0,22016.0,141.0
OTT,2016.0,40,2016-01-04,A,STL,3,2,W,OT,19,15,6,W 1,32,11,2,3,0,38,11,1,3,0,19152.0,159.0
OTT,2016.0,41,2016-01-07,H,FLA,2,3,L,NA,19,16,6,L 1,32,6,0,4,0,16,8,0,4,0,17150.0,145.0
OTT,2016.0,42,2016-01-09,H,BOS,2,1,W,OT,20,16,6,W 1,40,4,0,2,0,34,6,0,1,0,19125.0,158.0
OTT,2016.0,43,2016-01-10,A,WSH,1,7,L,NA,20,17,6,L 1,33,8,0,4,0,36,10,2,3,0,18506.0,152.0
OTT,2016.0,44,2016-01-13,A,ANA,1,4,L,NA,20,18,6,L 2,25,16,0,2,0,38,14,1,3,0,15791.0,146.0
OTT,2016.0,45,2016-01-16,A,LAK,5,3,W,NA,21,18,6,W 1,23,6,1,4,0,33,8,1,3,0,18230.0,149.0
OTT,2016.0,46,2016-01-18,A,SJS,4,3,W,SO,22,18,6,W 2,17,4,1,1,1,35,2,0,2,0,16619.0,158.0
OTT,2016.0,47,2016-01-21,A,NJD,3,6,L,NA,22,19,6,L 1,32,4,1,4,0,20,8,2,2,0,14772.0,149.0
OTT,2016.0,48,2016-01-22,H,NYI,2,5,L,NA,22,20,6,L 2,30,13,0,2,0,34,9,1,4,0,18305.0,146.0
OTT,2016.0,49,2016-01-24,H,NYR,3,0,W,NA,23,20,6,W 1,33,6,0,2,1,35,4,0,3,0,18940.0,140.0
OTT,2016.0,50,2016-01-26,H,BUF,2,3,L,NA,23,21,6,L 1,36,11,0,2,0,22,11,1,2,0,16815.0,156.0
OTT,2016.0,51,2016-02-02,A,PIT,5,6,L,NA,23,22,6,L 2,23,14,0,1,0,44,6,2,5,0,18420.0,161.0
OTT,2016.0,52,2016-02-04,H,EDM,2,7,L,NA,23,23,6,L 3,38,21,1,4,0,28,23,3,3,0,18564.0,158.0
OTT,2016.0,53,2016-02-06,H,TOR,6,1,W,NA,24,23,6,W 1,25,12,0,3,0,27,8,0,4,0,19379.0,149.0
OTT,2016.0,54,2016-02-08,H,TBL,5,1,W,NA,25,23,6,W 2,29,13,1,6,0,32,19,0,3,0,17078.0,145.0
OTT,2016.0,55,2016-02-10,A,DET,1,3,L,NA,25,24,6,L 1,23,4,1,7,0,29,12,0,2,0,20027.0,148.0
OTT,2016.0,56,2016-02-11,H,COL,3,4,L,NA,25,25,6,L 2,29,8,2,4,0,27,8,3,4,0,17632.0,145.0
OTT,2016.0,57,2016-02-13,A,CBJ,2,4,L,NA,25,26,6,L 3,35,13,1,3,0,40,15,0,2,0,16164.0,155.0
OTT,2016.0,58,2016-02-16,H,BUF,2,1,W,SO,26,26,6,W 1,26,9,0,2,0,39,9,0,2,0,15893.0,156.0
OTT,2016.0,59,2016-02-18,H,CAR,4,2,W,NA,27,26,6,W 2,22,4,0,4,0,32,16,1,2,0,16994.0,150.0
OTT,2016.0,60,2016-02-20,H,DET,3,2,W,SO,28,26,6,W 3,27,6,0,2,0,31,6,0,2,0,18930.0,164.0
OTT,2016.0,61,2016-02-23,A,EDM,4,1,W,NA,29,26,6,W 4,25,8,1,2,0,32,6,0,3,0,16839.0,140.0
OTT,2016.0,62,2016-02-25,A,VAN,3,5,L,NA,29,27,6,L 1,30,10,0,3,1,36,10,1,3,0,18570.0,149.0
OTT,2016.0,63,2016-02-27,A,CGY,6,4,W,NA,30,27,6,W 1,26,6,1,3,0,38,6,1,3,0,19289.0,156.0
OTT,2016.0,64,2016-03-01,H,STL,3,4,L,SO,30,27,7,L 1,43,12,1,3,0,48,10,2,4,0,17207.0,171.0
OTT,2016.0,65,2016-03-03,H,TBL,1,4,L,NA,30,28,7,L 2,34,4,0,4,0,29,10,0,1,0,17943.0,147.0
OTT,2016.0,66,2016-03-05,A,TOR,3,2,W,NA,31,28,7,W 1,31,11,0,1,0,43,7,1,3,0,19339.0,152.0
OTT,2016.0,67,2016-03-06,H,DAL,1,2,L,NA,31,29,7,L 1,24,4,0,3,0,25,6,1,2,0,19419.0,153.0
OTT,2016.0,68,2016-03-08,A,CAR,3,4,L,SO,31,29,8,L 2,24,13,0,1,1,37,11,0,2,1,10743.0,157.0
OTT,2016.0,69,2016-03-10,A,FLA,2,6,L,NA,31,30,8,L 3,28,6,0,2,0,31,6,0,2,0,15051.0,153.0
OTT,2016.0,70,2016-03-12,H,TOR,4,0,W,NA,32,30,8,W 1,17,10,0,3,0,29,6,0,4,0,18557.0,147.0
OTT,2016.0,71,2016-03-15,H,MIN,3,2,W,OT,33,30,8,W 2,20,11,0,3,0,25,11,0,3,0,18966.0,154.0
OTT,2016.0,72,2016-03-18,A,BUF,1,3,L,NA,33,31,8,L 1,33,25,0,4,0,34,29,1,3,0,19070.0,155.0
OTT,2016.0,73,2016-03-19,H,MTL,5,0,W,NA,34,31,8,W 1,44,13,0,2,3,30,11,0,4,0,19722.0,147.0
OTT,2016.0,74,2016-03-22,H,WSH,2,4,L,NA,34,32,8,L 1,30,4,0,4,0,22,6,1,2,0,19313.0,148.0
OTT,2016.0,75,2016-03-23,A,NYI,1,3,L,NA,34,33,8,L 2,23,4,0,1,0,23,2,0,3,0,13837.0,147.0
OTT,2016.0,76,2016-03-26,H,ANA,3,4,L,OT,34,33,9,L 3,33,18,0,4,0,39,18,1,4,0,18162.0,149.0
OTT,2016.0,77,2016-03-30,A,WPG,2,1,W,NA,35,33,9,W 1,19,18,0,2,0,21,18,0,3,0,15294.0,138.0
OTT,2016.0,78,2016-03-31,A,MIN,3,2,W,NA,36,33,9,W 2,22,4,0,1,0,25,2,0,2,0,19032.0,140.0
OTT,2016.0,79,2016-04-02,A,PHI,2,3,L,NA,36,34,9,L 1,35,20,1,1,0,36,6,3,4,0,19578.0,143.0
OTT,2016.0,80,2016-04-05,H,PIT,3,5,L,NA,36,35,9,L 2,30,4,0,4,0,28,8,0,2,0,19284.0,148.0
OTT,2016.0,81,2016-04-07,H,FLA,3,1,W,NA,37,35,9,W 1,23,4,1,2,0,34,6,0,1,0,19165.0,146.0
OTT,2016.0,82,2016-04-09,A,BOS,6,1,W,NA,38,35,9,W 2,36,15,0,0,2,40,7,0,4,0,17565.0,157.0
PHI,2016.0,1,2015-10-08,A,TBL,2,3,L,OT,0,0,1,L 1,25,6,1,3,0,32,6,1,3,0,19092.0,154.0
PHI,2016.0,2,2015-10-10,A,FLA,1,7,L,NA,0,1,1,L 2,39,23,1,4,0,30,17,3,7,0,19434.0,157.0
PHI,2016.0,3,2015-10-12,H,FLA,1,0,W,NA,1,1,1,W 1,33,18,0,3,0,31,12,0,6,0,19769.0,149.0
PHI,2016.0,4,2015-10-14,H,CHI,3,0,W,NA,2,1,1,W 2,29,10,1,6,0,30,10,0,5,0,19779.0,145.0
PHI,2016.0,5,2015-10-20,H,DAL,1,2,L,NA,2,2,1,L 1,35,10,0,4,0,32,12,0,2,0,19077.0,155.0
PHI,2016.0,6,2015-10-21,A,BOS,5,4,W,OT,3,2,1,W 1,37,8,1,2,0,30,19,1,3,1,17565.0,153.0
PHI,2016.0,7,2015-10-24,H,NYR,3,2,W,SO,4,2,1,W 2,48,6,0,2,0,39,4,1,3,0,19805.0,172.0
PHI,2016.0,8,2015-10-27,H,BUF,3,4,L,OT,4,2,2,L 1,33,4,0,2,0,40,4,1,2,0,19432.0,157.0
PHI,2016.0,9,2015-10-29,H,NJD,1,4,L,NA,4,3,2,L 2,28,6,0,2,0,33,4,2,5,0,19241.0,152.0
PHI,2016.0,10,2015-10-30,A,BUF,1,3,L,NA,4,4,2,L 3,28,31,0,4,0,36,28,1,6,0,15962.0,157.0
PHI,2016.0,11,2015-11-02,A,VAN,1,4,L,NA,4,5,2,L 4,28,4,0,2,0,34,6,0,1,0,18264.0,149.0
PHI,2016.0,12,2015-11-03,A,EDM,2,4,L,NA,4,6,2,L 5,22,10,0,2,0,49,4,1,5,0,16839.0,148.0
PHI,2016.0,13,2015-11-05,A,CGY,1,2,L,OT,4,6,3,L 6,27,2,0,2,0,30,4,0,2,0,19289.0,153.0
PHI,2016.0,14,2015-11-07,A,WPG,3,0,W,NA,5,6,3,W 1,23,17,2,5,0,28,17,0,5,0,15294.0,147.0
PHI,2016.0,15,2015-11-10,H,COL,0,4,L,NA,5,7,3,L 1,25,4,0,1,0,40,2,1,2,0,18587.0,145.0
PHI,2016.0,16,2015-11-12,H,WSH,2,5,L,NA,5,8,3,L 2,20,11,1,4,0,32,13,2,3,0,19414.0,154.0
PHI,2016.0,17,2015-11-14,A,CAR,3,2,W,OT,6,8,3,W 1,19,8,0,1,0,21,4,1,3,0,13758.0,141.0
PHI,2016.0,18,2015-11-17,H,LAK,2,3,L,SO,6,8,4,L 1,38,4,1,5,0,40,10,1,2,0,18846.0,156.0
PHI,2016.0,19,2015-11-19,H,SJS,0,1,L,OT,6,8,5,L 2,34,8,0,2,0,21,4,0,4,0,18229.0,157.0
PHI,2016.0,20,2015-11-21,A,OTT,0,4,L,NA,6,9,5,L 3,36,33,0,4,0,31,35,0,3,0,18578.0,149.0
PHI,2016.0,21,2015-11-23,H,CAR,3,2,W,OT,7,9,5,W 1,36,15,2,4,1,33,13,0,5,0,18636.0,153.0
PHI,2016.0,22,2015-11-25,A,NYI,1,3,L,NA,7,10,5,L 1,18,24,1,5,0,36,20,0,2,1,13027.0,144.0
PHI,2016.0,23,2015-11-27,H,NSH,3,2,W,OT,8,10,5,W 1,36,9,1,2,0,35,7,0,2,0,19818.0,161.0
PHI,2016.0,24,2015-11-28,A,NYR,3,0,W,NA,9,10,5,W 2,34,19,0,2,0,24,9,0,2,0,18006.0,139.0
PHI,2016.0,25,2015-12-01,A,OTT,4,2,W,NA,10,10,5,W 3,33,4,0,4,0,25,8,0,2,0,17010.0,154.0
PHI,2016.0,26,2015-12-04,A,NJD,4,3,W,OT,11,10,5,W 4,25,17,2,3,0,18,15,1,4,0,14825.0,154.0
PHI,2016.0,27,2015-12-05,H,CBJ,1,4,L,NA,11,11,5,L 1,28,11,0,2,0,34,9,1,3,0,18202.0,150.0
PHI,2016.0,28,2015-12-08,H,NYI,3,4,L,SO,11,11,6,L 2,46,4,0,2,1,26,4,1,1,0,18108.0,163.0
